contrast_id	ENSEMBL	SYMBOL	GENENAME	ENTREZID	log2fc_isst_flight_vs_gc	stat_isst_flight_vs_gc	pvalue_isst_flight_vs_gc	padj_isst_flight_vs_gc	group_mean_isst_gc	group_stdev_isst_gc	group_mean_isst_flight	group_stdev_isst_flight
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051790	Nlgn2	neuroligin 2	216856	0.338055873659816	0.983082533721969	0.325566819875475	0.902667068971813	530.877010186103	263.012234672218	671.052861174541	246.686279618965
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051802	Krtap19-5	keratin associated protein 19-5	16704	-2.33849478975899	-0.795431523152903	0.42636252905296		1.93337319853843	2.16106038747654	1.0	0.0
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051804	Adam6b	a disintegrin and metallopeptidase domain 6B	238405	-0.195683966681738	-0.292445786976505	0.769945804563982	0.987997025840104	11.7384349364963	9.38709650771058	10.2908916849143	6.66991520664138
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051805				0.494872708950993	0.6946197301904	0.48729364419819		2.5774041432816	1.91885859010913	3.27245161689725	2.33174638308216
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051811	Cox6b2	cytochrome c oxidase subunit 6B2	333182	0.184301067974448	0.333713354841393	0.738595871049824	0.984704997699471	104.880695630456	69.9738202530738	119.180654926385	59.4233425541777
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051817	Sox12	SRY (sex determining region Y)-box 12	20667	-0.269014288730655	-0.735442764878964	0.462069885249765	0.948395322421942	120.161808510181	73.1907230061747	100.095200846329	37.426174600834
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051832	E230016K23Rik	RIKEN cDNA E230016K23 gene	100504464	-0.452586792365697	-1.36056170001205	0.17365224204549	0.794717042877087	16.5456564899454	10.2381704723378	12.0336382172146	5.90633351853797
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051839	Gypa	glycophorin A	14934	0.401886510007247	0.751385789315684	0.452420512529335	0.945755741544762	386.601079179001	243.604384060307	510.434776148251	315.822392987954
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051844	B230319C09Rik	RIKEN cDNA B230319C09 gene	320775	0.523002747533408	1.50047915022577	0.133490330364304	0.732690389811853	10.3217196126205	4.64444086699199	14.4717536457494	6.29252067171533
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051851	Rtl8c	retrotransposon Gag like 8C	72865	-0.0526177634331306	-0.109980761989412	0.912424632057736	0.997525553460582	79.5106376832675	47.0768132428252	76.8337811455988	39.1994837750691
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051853	Arf3	ADP-ribosylation factor 3	11842	0.0724938176748013	0.379833413235101	0.704069077713249	0.984618171506329	5225.67174356777	1526.13847045009	5495.34161080373	1392.65423139669
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051855	Mest	mesoderm specific transcript	17294	-0.847703984394023	-2.78090375679547	0.0054207805091893	0.162179083750764	559.541677888846	687.171928700006	311.54060235561	130.113451416764
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051860	Samd7	sterile alpha motif domain containing 7	75953	0.174245411405294	0.079642457422723	0.936521626305584		1.44709395847295	1.08841017545477	1.455573803449	0.966377250764947
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051864	Tbc1d22a	TBC1 domain family, member 22a	223754	-0.0093206619225251	-0.0283127046407968	0.977412747824535	0.999088927266567	1099.24490445039	565.458908405734	1092.55210708379	383.117560450214
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051890	Klhdc1	kelch domain containing 1	271005	-0.136723246876224	-0.828731393767083	0.407256417174945	0.934514093257656	538.9985805189	155.371503727838	490.244742389853	132.419315444419
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051900	Abca16	ATP-binding cassette, sub-family A member 16	233810	-0.0655903432864482	-0.0254196173114658	0.979720263811241		1.62213886988579	1.11584378032702	1.64830204472567	1.33484090810483
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051906	Cd209f	CD209f antigen	69142	-1.75883198139219	-3.40389701487879	0.0006643179479445	0.0456413094703861	748.855244009036	1271.2564933612	221.926185709293	175.048980213113
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051910	Sox6	SRY (sex determining region Y)-box 6	20679	-0.722978537372134	-2.45753355556891	0.0139894740960253	0.278451752630934	1152.22507949943	1067.43014622799	699.188087446372	305.222242219206
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051920	Rspo2	R-spondin 2	239405	0.245525855392269	0.476596365223843	0.633649572186207	0.97817238338493	6.50579685952576	5.10730136533345	7.38763843950889	3.65600382620362
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051934	Spats2	spermatogenesis associated, serine-rich 2	72572	0.0130698222543555	0.0798269675416924	0.936374875765192	0.998340081514634	543.695800567553	141.37813574732	547.765098724873	129.714470366493
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051940	5031410I06Rik	RIKEN cDNA 5031410I06 gene	381622	-2.11353332381433	-1.42162271357162	0.155135807348649		2.19295135070642	1.96882691023093	1.27362195200134	0.865268586145493
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051950	B3glct	beta-3-glucosyltransferase	381694	-0.331485756125538	-1.9289876894692	0.053732390526408	0.538683663718218	818.018600940005	478.944470031809	651.075584899924	158.854435671645
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051951	Xkr4	X-linked Kx blood group related 4	497097	-0.227526895797967	-0.811832070346661	0.416887997160044	0.937520874038179	143.350100942786	65.770878363946	122.303498948811	36.3487126993664
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051956	Rnf133	ring finger protein 133	386611	-0.0399940402745301	-0.129861271939224	0.896676185276859	0.997007137875097	28.0272944335651	17.5840046233974	26.8144368204452	11.1342226828455
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051965	Nanos2	nanos C2HC-type zinc finger 2	378430	-0.973666021619482	-0.789384151150943	0.429887516192899		1.9399682870136	1.35965820203102	1.5067258546713	1.13746556876302
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051969	Tlr11	toll-like receptor 11	239081	-0.372750671569986	-1.46095823947365	0.144026902202979	0.750902658775218	88.6409453688511	30.6560681911768	68.6510684148454	24.3192504111409
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051977	Prdm9	PR domain containing 9	213389	-0.0823264164097843	-0.332936988577766	0.739181847843774	0.984704997699471	182.406604064358	61.0199818735689	172.482009940089	63.1060761318491
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051978	Erich1	glutamate rich 1	234086	-0.0693124376564508	-0.640849817465228	0.521620262490592	0.95894944262646	323.555885709574	61.0147916706788	308.453548004279	37.66892720171
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051980	Casr	calcium-sensing receptor	12374	-1.19338929879698	-2.23353869366413	0.0255134416330474	0.374745941061553	21.3938945644487	38.8941751717789	10.0522494224826	4.82094628289591
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051984	Sec31b	SEC31 homolog B, COPII coat complex component	240667	-0.0444303680557235	-0.113387050268296	0.909723705888872	0.997525553460582	113.051040624949	90.8382726952245	110.048695948079	74.1099798596405
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051985	Igfn1	immunoglobulin-like and fibronectin type III domain containing 1	226438	-2.81727909041714	-2.72422603442818	0.0064452378901367	0.181545794790756	21.1110101520423	46.5292962073166	3.89482052690824	2.90251253240493
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051989	Smim11	small integral membrane protein 11	68936	-0.0714881563211915	-0.575471165011245	0.564972686597993	0.967661723250287	679.566930775342	102.389687738601	646.971854966191	129.593721779833
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000051998	Lax1	lymphocyte transmembrane adaptor 1	240754	-0.454238929443636	-1.22607909984816	0.220168910033933	0.841725827780946	751.181269541762	716.467839842317	548.641980780529	281.32547062884
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052013	Btla	B and T lymphocyte associated	208154	-0.557728994611217	-1.51298031167618	0.130284659990471	0.724535081851143	2699.55427229394	1835.78418289907	1834.23251499735	722.635096668438
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052026	Slc6a7	solute carrier family 6 (neurotransmitter transporter, L-proline), member 7	240332	0.62994201764559	1.29902961377019	0.193933766430984	0.81752919661399	5.23129465016959	3.63892827189727	7.96818681458281	4.55577414003287
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052031	Tagap1	T cell activation GTPase activating protein 1	380608	0.013445890893848	0.140762742120754	0.888057377416649	0.996203395749691	607.173465222105	117.691840593251	613.298813091262	75.5793829501764
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052033	Pfdn4	prefoldin 4	109054	0.138970661195246	0.660260573416766	0.509086626567284	0.956363234751229	432.855892597025	121.180640035554	476.25846153418	155.888386705083
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052040	Klf13	Kruppel-like transcription factor 13	50794	0.0272228138167039	0.143165700716934	0.886159317594743	0.996084669333839	6048.59129622089	1764.17594433342	6164.33358000862	1456.97745249406
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052056	Zfp217	zinc finger protein 217	228913	-0.138269433229671	-1.02909566558675	0.303434722760494	0.893426475718442	2118.34153501989	506.300455325942	1925.39453023406	451.706266123949
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052062	Pard3b	par-3 family cell polarity regulator beta	72823	0.0776501584962487	0.567729136587786	0.570218904005781	0.969656377747853	2807.63419638197	790.391284966406	2962.146816643	706.744086837175
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052085	Dock8	dedicator of cytokinesis 8	76088	0.177725655451482	1.36507320579575	0.172230042507158	0.79204280185935	4175.35772928557	558.863589307482	4723.56611732645	989.960811233444
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052087	Rgs14	regulator of G-protein signaling 14	51791	-0.0868908749986218	-0.239102151606156	0.811026373419711	0.992101168833211	316.743651817961	236.511485517265	298.547904968165	145.675299273227
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052102	Gnpda1	glucosamine-6-phosphate deaminase 1	26384	-0.374975604664302	-1.88419208549763	0.0595389977224995	0.562244083836998	695.591600169829	366.941589148933	536.404655463999	146.917844733166
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052105	Mtcl1	microtubule crosslinking factor 1	68617	0.258338052560317	0.659937577708254	0.509293888275768	0.956363234751229	1558.85548069887	1147.30900429536	1864.52382795742	661.221540668111
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052117	D630039A03Rik	RIKEN cDNA D630039A03 gene	242484	0.464847941655696	2.79999951917242	0.0051102682727958	0.1561174245229	219.284516802183	71.7076101884282	302.160491343036	55.0136240039234
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052125	F730043M19Rik	RIKEN cDNA F730043M19 gene	320046	0.0140879450826166	0.0823953199236289	0.934332357557173	0.998340081514634	285.358494140607	107.971543376045	287.371640915035	59.5292909389215
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052131	Akr1b7	aldo-keto reductase family 1, member B7	11997	0.836253071958382	2.85305050539925	0.0043301738956072	0.141749426452947	37.5476400092727	16.5370816221256	66.0740948977287	28.8592888381084
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052133	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	20357	-0.117235441964815	-0.1833077135551	0.854556582404282	0.994382027752938	10.4243839553623	10.0022162327138	10.597405854484	7.8808649773049
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052135	Foxo6	forkhead box O6	329934	-0.207677479109633	-0.439374088521508	0.66039049848025	0.98154713951488	16.7535297633463	13.805807539062	14.839938282605	6.15455996645313
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052137	Rbm12b2	RNA binding motif protein 12 B2	77604	-0.0040016161987415	-0.0167688186881946	0.986621045480743	0.999348664628304	2031.49031774308	1015.1929223834	2025.3081709675	879.597904459936
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052139	Babam2	BRISC and BRCA1 A complex member 2	107976	-0.0846791922112716	-0.871397397157562	0.383537206491102	0.927983346273744	1277.63018597034	242.548071668483	1204.83037559242	124.42685683299
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052142	Rasal3	RAS protein activator like 3	320484	0.0977974194417134	0.285087929920971	0.775576777048584	0.988410234874846	534.700122909811	444.131379364742	572.231799432738	275.348234524482
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052143				0.773730083105567	0.422656452414255	0.6725459323341		1.08986424532009	0.284175695423602	1.35470128595834	0.45929210939799
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052144	Ppp4r2	protein phosphatase 4, regulatory subunit 2	232314	-0.151501243619774	-0.76986744849938	0.441378524857484	0.943405069233899	7258.54073062881	2513.1140076462	6534.63549890039	1939.80252768418
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052146	Rps10	ribosomal protein S10	67097	0.0274595114268002	0.0850502119631856	0.932221471913503	0.998340081514634	6339.16450112078	4723.65081602498	6461.30114473406	3057.11118750886
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052151	Plpp2	phospholipid phosphatase 2	50784	0.166677767481479	0.514711567379733	0.606754589036129	0.975351700946335	356.293520748439	156.46635291315	400.145486364369	159.632452878483
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052154				-0.0547381890209207	-0.148490323912945	0.881955821702575	0.995111860457398	11.605093461853	8.04252256749843	11.175761698026	6.52774605058491
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052155	Acvr2a	activin receptor IIA	11480	-0.109637211107309	-0.481479743900965	0.630175572821172	0.977852007746527	4010.13374795955	1951.61640268766	3716.18717028314	1203.33612546246
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052157				0.782947784969033	0.415537765066732	0.677748275123671		1.23970551068528	0.519448344400503	1.48369526520863	0.807494789162615
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052160	Pld4	phospholipase D family member 4	104759	-0.253236524715717	-0.757525091704101	0.448735339118406	0.944586013061377	1407.27593611367	1081.95918470902	1181.10839734358	557.135015937173
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052180	Serpinb6c	serine (or cysteine) peptidase inhibitor, clade B, member 6c	97848	-0.367360932778603	-0.896855777205209	0.369795880281298	0.92386582314623	8.71313153973596	4.44039959168935	7.11851458733675	5.16185952256179
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052187	Hbb-y	hemoglobin Y, beta-like embryonic chain	15135	0.965272747952738	0.669866903399403	0.502942639632756		1.25282878123702	0.566632223472777	1.69218660067148	1.27982565378977
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052188				0.152432468894546	0.512217425479228	0.608498848874606	0.975706367086468	80.2500238334148	56.4219608638748	88.3617305722722	46.8561741548479
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052192				0.785773871291842	0.292932109287013	0.769574045181913		1.09640410429082	0.304856545347394	1.36719740341623	0.837491409255352
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052212	Cd177	CD177 antigen	68891	0.781639119851198	1.96653806962742	0.0492364892634285	0.518365473334046	127.406350348922	99.323457740705	218.596689817731	90.7428251982797
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052214	Opa3	optic atrophy 3	403187	-0.14688981738983	-0.571581949769346	0.567605226884373	0.968252992474756	1042.80871592335	521.68087474516	942.343488650935	321.430798224041
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052217	Hbb-bh1	hemoglobin Z, beta-like embryonic chain	15132	-0.111084420039404	-0.0546123443997983	0.956447304027996		1.68273720465467	1.55703929072397	1.65304717710366	1.44982762320341
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052221	Ppp1r36	protein phosphatase 1, regulatory subunit 36	210762	0.329013403387775	1.09563435488879	0.273238820946751	0.87533078214316	384.419771422042	236.24101721103	482.183526694162	150.385556626645
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052229	Gpr17	G protein-coupled receptor 17	574402	0.333409242404123	0.500770981010117	0.616532310765662	0.976246027629137	4.31033033523915	1.74733536716764	5.16267506203049	3.60547012653068
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052248	Zeb2os	zinc finger E-box binding homeobox 2, opposite strand	433424	-0.409883579561913	-1.98362239321494	0.0472979509167185	0.51087610836255	191.373614156642	100.744599798045	144.572001998362	30.7031785166905
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052253	Zfp622	zinc finger protein 622	52521	-0.0176679949869644	-0.119639664476786	0.904768597664774	0.997525553460582	1142.23690225045	303.759323224958	1128.79476143467	260.52727206017
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052270	Fpr2	formyl peptide receptor 2	14289	0.154991586268922	0.530479594922012	0.59577945290223	0.972699820092376	232.388686560075	79.9935202619591	258.498452159111	107.742514644393
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052271	Bhlha15	basic helix-loop-helix family, member a15	17341	-0.0357799547438077	-0.0976094476641363	0.922242422183332	0.997920395101606	64.6745839110015	46.9100444615031	63.3675074991251	33.0364537211608
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052273	Dnah3	dynein, axonemal, heavy chain 3	381917	0.293363415738571	0.937640945236324	0.348428961863601	0.914586910206002	2812.97170763545	1595.69327569384	3446.9773848597	1351.21939369308
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052276	Ostn	osteocrin	239790	-1.14307600381858	-0.86446079359586	0.387334809003576		2.64660593401668	2.80727423193354	1.75211716875618	0.984336681500774
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052281				0.3688852813763	0.581074065782311	0.561190536615641		2.43182405187765	1.20912800662204	2.91521484288511	1.85982736512534
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052291	Gm31593	predicted gene, 31593	102633868	-0.234465344092732	-0.978509718829642	0.327822286902911	0.905166061090548	90.9876596405773	41.5720782028152	77.0854337150785	25.2462280251951
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052293	Taf9	TATA-box binding protein associated factor 9	108143	-0.17235932391137	-0.743426798073031	0.457223324924327	0.946593503384692	104.2818817897	28.8100190154011	92.598156838057	18.8687136202578
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052295	8030423F21Rik	RIKEN cDNA 8030423F21 gene	211001	0.465710832993922	1.06555544427232	0.286624649561169	0.883230283311762	8.2927832249384	7.07936881603066	10.8663872521521	3.48858323310104
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052296	Ppp6r1	protein phosphatase 6, regulatory subunit 1	243819	0.085557684414081	0.328246867616344	0.742725013897813	0.984847795175681	3324.81232888343	1298.60389597973	3528.44774409782	1055.99278462922
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052298	Cdc42se2	CDC42 small effector 2	72729	-0.0508231228611042	-0.497997673535571	0.618485681956452	0.976301113124317	4142.10905019264	926.083958005171	3998.97796123634	673.450882793409
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000052299	Ltn1	listerin E3 ubiquitin protein ligase 1	78913	-0.124556706021347	-1.16565930113828	0.243752221348312	0.857975692196876	4839.3031684188	820.194636315529	4438.67858266983	640.847913066421
